seqnames	start	end	width	strand	name	score	signalValue	pValue	qValue	peak	annotation	geneChr	geneStart	geneEnd	geneLength	geneStrand	geneId	distanceToTSS	ENSEMBL	SYMBOL	GENENAME
chr4	150769521	150770064	544	*	SRR1642051_peak_41863	144	7.64955	14.4042	11.1937	283	Intron (ENST00000651943.2/987, intron 34 of 56)	4	150582151	150584693	2543	1	10586	187370	ENSG00000181541	MAB21L2	mab-21 like 2
chr4	151207552	151207980	429	*	SRR1642051_peak_41872	121	6.51339	12.1886	9.20461	221	Intron (ENST00000409598.8/152503, intron 2 of 19)	4	150264435	151015727	751293	2	987	-191825	ENSG00000198589	LRBA	LPS responsive beige-like anchor protein
chr4	153519648	153519860	213	*	SRR1642051_peak_41923	122	6.90207	12.2949	9.29884	78	Intron (ENST00000409663.7/23240, intron 3 of 34)	4	153466346	153636711	170366	1	23240	53302	ENSG00000121210	TMEM131L	transmembrane 131 like
chr4	154561025	154561207	183	*	SRR1642051_peak_41932	117	5.65755	11.7967	8.85468	105	Promoter (1-2kb)	4	154563011	154572807	9797	1	2244	-1804	ENSG00000171564	FGB	fibrinogen beta chain
chr4	155832941	155833125	185	*	SRR1642051_peak_41946	102	5.89538	10.2513	7.46931	101	Intron (ENST00000537611.3/51802, intron 8 of 9)	4	155758992	155807811	48820	1	2983	73949	ENSG00000061918	GUCY1B1	guanylate cyclase 1 soluble subunit beta 1
chr4	158801391	158801564	174	*	SRR1642051_peak_41981	92	5.82921	9.29508	6.63353	61	Intron (ENST00000264433.11/57600, intron 1 of 16)	4	158769026	158908050	139025	1	57600	32365	ENSG00000052795	FNIP2	folliculin interacting protein 2
chr4	167032305	167032533	229	*	SRR1642051_peak_42035	118	7.48422	11.8582	8.90465	104	Intron (ENST00000541354.5/50859, intron 3 of 9)	4	166733384	167234796	501413	2	50859	202263	ENSG00000196104	SPOCK3	SPARC (osteonectin), cwcv and kazal like domains proteoglycan 3
chr4	183080292	183080561	270	*	SRR1642051_peak_42107	124	7.27825	12.4956	9.49141	200	Distal Intergenic	4	183097017	183099199	2183	2	152641	18638	ENSG00000251359	WWC2-AS2	WWC2 antisense RNA 2
chr4	183261083	183261282	200	*	SRR1642051_peak_42127	126	6.60609	12.6426	9.61447	109	3' UTR	4	183233628	183240634	7007	2	101928734	-20449	ENSG00000251128	WWC2-AS1	WWC2 antisense RNA 1
chr4	184104165	184104501	337	*	SRR1642051_peak_42145	129	7.11393	12.911	9.85114	245	Exon (ENST00000662866.1/ENST00000662866.1, exon 4 of 4)	4	184088706	184221230	132525	2	133121	116729	ENSG00000164303	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6
chr4	184104743	184104910	168	*	SRR1642051_peak_42146	84	4.73054	8.44714	5.85294	75	Exon (ENST00000662866.1/ENST00000662866.1, exon 4 of 4)	4	184088706	184221230	132525	2	133121	116320	ENSG00000164303	ENPP6	ectonucleotide pyrophosphatase/phosphodiesterase 6
chr4	184383784	184384145	362	*	SRR1642051_peak_42165	159	6.6508	15.9123	12.539	115	Promoter (1-2kb)	4	184365180	184382416	17237	2	102723766	-1368	NA	LINC02362	long intergenic non-protein coding RNA 2362
chr4	184894674	184894851	178	*	SRR1642051_peak_42216	84	4.57604	8.44714	5.85294	123	Exon (ENST00000688750.2/ENST00000688750.2, exon 1 of 1)	4	184892858	184899553	6696	2	100506229	4702	ENSG00000249173	LINC01093	long intergenic non-protein coding RNA 1093
chr4	184899221	184899412	192	*	SRR1642051_peak_42219	140	6.50481	14.0373	10.8694	124	Promoter (<=1kb)	4	184892858	184899553	6696	2	100506229	141	ENSG00000249173	LINC01093	long intergenic non-protein coding RNA 1093
chr4	185866350	185866592	243	*	SRR1642051_peak_42266	154	6.91962	15.4707	12.1301	87	Intron (ENST00000284776.11/8470, intron 1 of 20)	4	185918140	185919460	1321	1	101928929	-51548	NA	LOC101928929	uncharacterized LOC101928929
chr4	186189771	186189965	195	*	SRR1642051_peak_42273	102	6.05675	10.2677	7.48336	71	Promoter (1-2kb)	4	186189032	186191490	2459	2	651430	1525	ENSG00000279943	FLJ38576	uncharacterized LOC651430
chr4	186644727	186645296	570	*	SRR1642051_peak_42293	94	4.52604	9.46042	6.77071	184	Intron (ENST00000441802.7/2195, intron 3 of 26)	4	186587794	186726722	138929	2	2195	81426	ENSG00000083857	FAT1	FAT atypical cadherin 1
chr4	186904531	186904965	435	*	SRR1642051_peak_42311	113	6.86713	11.3389	8.44537	238	Distal Intergenic	4	186890969	186892366	1398	1	105377599	13562	NA	LOC105377599	uncharacterized LOC105377599
chr5	1102175	1103099	925	*	SRR1642051_peak_42336	182	8.40749	18.2068	14.6004	447	Intron (ENST00000264930.10/10723, intron 1 of 23)	5	1062896	1062974	79	2	100616479	-39201	ENSG00000263834	MIR4635	microRNA 4635
chr5	1326669	1327034	366	*	SRR1642051_peak_42357	192	7.43769	19.2675	15.5412	119	Intron (ENST00000320895.10/81037, intron 9 of 16)	5	1309310	1309377	68	2	100616235	-17292	ENSG00000263670	MIR4457	microRNA 4457
chr5	1337394	1337536	143	*	SRR1642051_peak_42362	102	5.68938	10.2513	7.46931	51	Intron (ENST00000320895.10/81037, intron 5 of 16)	5	1309310	1309377	68	2	100616235	-28017	ENSG00000263670	MIR4457	microRNA 4457
chr5	6660014	6660434	421	*	SRR1642051_peak_42393	163	7.9554	16.3197	12.8922	265	Intron (ENST00000510531.5/6715, intron 4 of 5)	5	6633427	6674386	40960	1	6715	26587	ENSG00000145545	SRD5A1	steroid 5 alpha-reductase 1
chr5	6745579	6745732	154	*	SRR1642051_peak_42397	137	7.26693	13.7678	10.6146	79	Intron (ENST00000230859.8/11044, intron 6 of 12)	5	6765915	6833120	67206	1	102724943	-20183	NA	LOC102724943	splicing factor 3A subunit 2
chr5	14217612	14217768	157	*	SRR1642051_peak_42474	84	4.57604	8.44714	5.85294	65	Intron (ENST00000698541.1/7204, intron 1 of 36)	5	14143342	14532128	388787	1	7204	74270	ENSG00000038382	TRIO	trio Rho guanine nucleotide exchange factor
chr5	14777652	14777893	242	*	SRR1642051_peak_42493	75	4.86537	7.53305	5.05997	107	Intron (ENST00000284268.8/56172, intron 1 of 11)	5	14825929	14826012	84	2	100616271	48119	ENSG00000264792	MIR4637	microRNA 4637
chr5	16520847	16521631	785	*	SRR1642051_peak_42514	158	8.29554	15.8699	12.5035	491	Intron (ENST00000306320.10/54463, intron 3 of 8)	5	16451519	16465800	14282	2	90441	-55047	ENSG00000173545	ZNF622	zinc finger protein 622
chr5	30499527	30499707	181	*	SRR1642051_peak_42538	60	4.25125	6.03857	3.73333	14	Distal Intergenic	5	31193686	31329146	135461	1	1004	-693979	ENSG00000113361	CDH6	cadherin 6
chr5	32232409	32232565	157	*	SRR1642051_peak_42557	118	6.87374	11.8503	8.89693	69	Intron (ENST00000280285.9/54545, intron 14 of 14)	5	32124716	32174319	49604	2	64083	-58090	ENSG00000113384	GOLPH3	golgi phosphoprotein 3
chr5	32631424	32631968	545	*	SRR1642051_peak_42570	136	6.8026	13.6356	10.4908	227	Distal Intergenic	5	32646564	32651976	5413	2	105374714	20008	NA	LINC02061	long intergenic non-protein coding RNA 2061
chr5	32686756	32686938	183	*	SRR1642051_peak_42571	93	5.48338	9.31879	6.64732	99	Promoter (2-3kb)	5	32689070	32791724	102655	1	4883	-2132	ENSG00000113389	NPR3	natriuretic peptide receptor 3
chr5	34245605	34245977	373	*	SRR1642051_peak_42591	246	10.9569	24.6347	20.3274	254	Promoter (<=1kb)	5	34245273	34288755	43483	1	124900957	332	ENSG00000286543	LOC124900957	uncharacterized LOC124900957
chr5	34485660	34485911	252	*	SRR1642051_peak_42595	112	6.47773	11.2108	8.33082	101	Distal Intergenic	5	34656328	34832612	176285	1	26064	-170417	ENSG00000039560	RAI14	retinoic acid induced 14
chr5	34756672	34756977	306	*	SRR1642051_peak_42610	76	4.26703	7.66459	5.1668	267	Intron (ENST00000265109.8/26064, intron 2 of 17)	5	34838833	34900511	61679	1	153657	-81856	ENSG00000205838	TTC23L	tetratricopeptide repeat domain 23 like
chr5	35048405	35048547	143	*	SRR1642051_peak_42617	63	4.57116	6.3662	4.02527	81	Promoter (<=1kb)	5	34998101	35048135	50035	2	64902	-270	ENSG00000113492	AGXT2	alanine--glyoxylate aminotransferase 2
chr5	36657846	36658008	163	*	SRR1642051_peak_42643	102	5.68938	10.2513	7.46931	118	Intron (ENST00000680318.1/6507, intron 3 of 9)	5	36596588	36688334	91747	1	6507	61258	ENSG00000079215	SLC1A3	solute carrier family 1 member 3
chr5	39256168	39256679	512	*	SRR1642051_peak_42664	163	7.7494	16.3197	12.8922	370	Intron (ENST00000646045.2/2533, intron 1 of 18)	5	39105252	39274528	169277	2	2533	17849	ENSG00000082074	FYB1	FYN binding protein 1
chr5	39342047	39342283	237	*	SRR1642051_peak_42667	90	6.36787	9.07527	6.43591	118	Exon (ENST00000263408.5/735, exon 2 of 11)	5	39105252	39274528	169277	2	2533	-67519	ENSG00000082074	FYB1	FYN binding protein 1
chr5	39624350	39624678	329	*	SRR1642051_peak_42674	235	8.74757	23.5121	19.3308	229	Distal Intergenic	5	39520398	39524726	4329	1	101926940	103952	ENSG00000271334	LINC02104	long intergenic non-protein coding RNA 2104
chr5	42499789	42500297	509	*	SRR1642051_peak_42700	177	7.98162	17.7993	14.2156	301	Intron (ENST00000230882.9/2690, intron 1 of 9)	5	42423439	42721878	298440	1	2690	76350	ENSG00000112964	GHR	growth hormone receptor
chr5	42558038	42558224	187	*	SRR1642051_peak_42724	92	4.88138	9.2457	6.59572	67	Intron (ENST00000230882.9/2690, intron 1 of 9)	5	42423439	42721878	298440	1	2690	134599	ENSG00000112964	GHR	growth hormone receptor
chr5	42824429	42824599	171	*	SRR1642051_peak_42752	196	8.98541	19.6141	15.8345	91	Intron (ENST00000653383.1/ENST00000653383.1, intron 1 of 2)	5	42799880	42887392	87513	2	6414	62793	ENSG00000250722	SELENOP	selenoprotein P
chr5	55635185	55635629	445	*	SRR1642051_peak_42871	70	3.5657	7.09102	4.66145	323	3' UTR	5	55424854	55534969	110116	2	8611	-100216	ENSG00000067113	PLPP1	phospholipid phosphatase 1
chr5	56636614	56636822	209	*	SRR1642051_peak_42894	156	7.39211	15.6807	12.3205	80	Distal Intergenic	5	56511567	56606232	94666	2	101928448	-30382	NA	C5orf67	chromosome 5 putative open reading frame 67
chr5	57408084	57408594	511	*	SRR1642051_peak_42909	133	7.60781	13.3143	10.2111	248	Intron (ENST00000506106.1/102724122, intron 1 of 3)	5	57395060	57534504	139445	1	102724122	13024	NA	RMEL3	enriched in melanoma 3
chr5	67215356	67216260	905	*	SRR1642051_peak_43000	222	9.35715	22.2346	18.1923	769	Distal Intergenic	5	67179613	67196799	17187	2	4064	-18557	ENSG00000134061	CD180	CD180 molecule
chr5	67752207	67752374	168	*	SRR1642051_peak_43012	175	7.67654	17.5902	14.0283	69	Intron (ENST00000503106.5/ENST00000503106.5, intron 3 of 3)	5	67632266	67646789	14524	2	105379006	-105418	ENSG00000249736	LINC02242	long intergenic non-protein coding RNA 2242
chr5	67795476	67795877	402	*	SRR1642051_peak_43017	102	6.05675	10.2677	7.48336	288	Intron (ENST00000668508.1/101928858, intron 5 of 6)	5	67632266	67646789	14524	2	105379006	-148687	ENSG00000249736	LINC02242	long intergenic non-protein coding RNA 2242
chr5	68149411	68149672	262	*	SRR1642051_peak_43031	121	6.51339	12.1886	9.20461	130	Distal Intergenic	5	68189876	68198407	8532	1	102467655	-40204	ENSG00000253787	LINC02219	long intergenic non-protein coding RNA 2219
chr5	68166413	68166934	522	*	SRR1642051_peak_43032	109	6.65244	10.9955	8.14743	428	Distal Intergenic	5	68189876	68198407	8532	1	102467655	-22942	ENSG00000253787	LINC02219	long intergenic non-protein coding RNA 2219
chr5	68264732	68265210	479	*	SRR1642051_peak_43041	290	11.6634	29.0782	24.3256	253	Intron (ENST00000517412.2/5295, intron 2 of 2)	5	68215740	68301821	86082	1	5295	48992	ENSG00000145675	PIK3R1	phosphoinositide-3-kinase regulatory subunit 1
chr5	68555248	68555467	220	*	SRR1642051_peak_43057	78	5.43261	7.86864	5.35681	125	Intron (ENST00000663729.1/105379011, intron 1 of 3)	5	68508223	68565515	57293	2	105379011	10048	NA	LOC105379011	uncharacterized LOC105379011
chr5	69502255	69502562	308	*	SRR1642051_peak_43113	137	7.26693	13.7678	10.6146	98	Exon (ENST00000514270.1/101928924, exon 1 of 2)	5	69189574	69210357	20784	1	64946	312681	ENSG00000153044	CENPH	centromere protein H
chr5	70400122	70400406	285	*	SRR1642051_peak_43132	83	5.75231	8.34952	5.79549	104	Distal Intergenic	5	70415352	70448015	32664	1	653238	-14946	NA	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
chr5	70585543	70585708	166	*	SRR1642051_peak_43134	102	5.68938	10.2513	7.46931	78	Distal Intergenic	5	70415352	70448015	32664	1	653238	170191	NA	GTF2H2B	general transcription factor IIH subunit 2B (pseudogene)
chr5	70720165	70720344	180	*	SRR1642051_peak_43138	93	5.47972	9.31265	6.64723	77	Distal Intergenic	5	70775506	70778475	2970	2	101929599	58131	NA	LOC101929599	putative POM121-like protein 1-like pseudogene
chr5	70925110	70925471	362	*	SRR1642051_peak_43141	169	6.38005	16.9306	13.4434	72	Exon (ENST00000503079.6/6606, exon 1 of 7)	5	70775506	70778475	2970	2	101929599	-146635	NA	LOC101929599	putative POM121-like protein 1-like pseudogene
chr5	73673760	73674608	849	*	SRR1642051_peak_43182	156	8.15163	15.6309	12.2793	531	Intron (ENST00000296794.10/64283, intron 1 of 34)	5	73626158	73941993	315836	1	64283	47602	ENSG00000214944	ARHGEF28	Rho guanine nucleotide exchange factor 28
chr5	73729066	73729264	199	*	SRR1642051_peak_43186	102	5.89538	10.2513	7.46931	68	Intron (ENST00000296794.10/64283, intron 2 of 34)	5	73626158	73941993	315836	1	64283	102908	ENSG00000214944	ARHGEF28	Rho guanine nucleotide exchange factor 28
chr5	74575925	74576174	250	*	SRR1642051_peak_43187	63	5.04475	6.37676	4.03492	168	Distal Intergenic	5	74111690	74536976	425287	2	104310351	-38949	ENSG00000248673	LINC01331	long intergenic non-protein coding RNA 1331
chr5	76389065	76389231	167	*	SRR1642051_peak_43223	61	4.52212	6.13639	3.82725	115	Distal Intergenic	5	76403285	76708132	304848	1	10788	-14054	ENSG00000145703	IQGAP2	IQ motif containing GTPase activating protein 2
chr5	76471958	76472710	753	*	SRR1642051_peak_43232	206	7.12166	20.6283	16.7459	350	Intron (ENST00000274364.11/10788, intron 2 of 35)	5	76403285	76708132	304848	1	10788	68673	ENSG00000145703	IQGAP2	IQ motif containing GTPase activating protein 2
chr5	79774387	79774663	277	*	SRR1642051_peak_43304	61	3.80353	6.17368	3.84875	189	Exon (ENST00000421252.2/ENST00000421252.2, exon 5 of 5)	5	79840797	79846449	5653	1	102724557	-66134	NA	LOC102724557	uncharacterized LOC102724557
chr5	80185035	80185445	411	*	SRR1642051_peak_43309	174	8.1614	17.4005	13.8512	313	Intron (ENST00000509193.5/256987, intron 2 of 12)	5	80111651	80256048	144398	2	256987	70603	ENSG00000164300	SERINC5	serine incorporator 5
chr5	80885239	80885424	186	*	SRR1642051_peak_43345	93	6.00663	9.34353	6.67056	95	Distal Intergenic	5	80960363	81230162	269800	1	5924	-74939	ENSG00000113319	RASGRF2	Ras protein specific guanine nucleotide releasing factor 2
chr5	81354370	81354555	186	*	SRR1642051_peak_43353	72	3.90803	7.28745	4.84526	100	Intron (ENST00000307624.8/134526, intron 5 of 14)	5	81329996	81394179	64184	2	134526	39624	ENSG00000172497	ACOT12	acyl-CoA thioesterase 12
chr5	81851750	81851902	153	*	SRR1642051_peak_43368	112	6.09732	11.2014	8.32872	83	Exon (ENST00000512859.1/ENST00000512859.1, exon 1 of 1)	5	81817531	81842360	24830	1	107986385	34219	NA	LOC107986385	uncharacterized LOC107986385
chr5	86461519	86461799	281	*	SRR1642051_peak_43392	126	6.60609	12.6426	9.61447	77	Distal Intergenic	5	86617928	86620962	3035	1	1350	-156129	ENSG00000127184	COX7C	cytochrome c oxidase subunit 7C
chr5	90897814	90899015	1202	*	SRR1642051_peak_43421	230	9.80941	23.0554	18.9226	843	Intron (ENST00000405460.9/84059, intron 83 of 89)	5	90515611	90529584	13974	2	116068	-368230	ENSG00000176018	LYSMD3	LysM domain containing 3
chr5	91008278	91008438	161	*	SRR1642051_peak_43435	132	7.93734	13.2718	10.1695	90	Intron (ENST00000405460.9/84059, intron 85 of 89)	5	91054834	91314402	259569	2	107986432	305964	NA	LOC107986432	uncharacterized LOC107986432
chr5	92354246	92354472	227	*	SRR1642051_peak_43455	84	5.07137	8.41215	5.83518	91	Intron (ENST00000507217.5/105379080, intron 2 of 3)	5	92082597	92479426	396830	1	105379080	271649	NA	LOC105379080	uncharacterized LOC105379080
chr5	95803461	95803970	510	*	SRR1642051_peak_43476	196	8.97942	19.6036	15.8345	387	Intron (ENST00000513091.1/22836, intron 1 of 1)	5	95751319	95822726	71408	2	2745	18756	ENSG00000173221	GLRX	glutaredoxin
chr5	95864949	95865148	200	*	SRR1642051_peak_43495	93	5.47972	9.31265	6.64723	100	Intron (ENST00000503091.1/105379091, intron 2 of 2)	5	95861786	95874519	12734	1	105379091	3163	NA	LOC105379091	uncharacterized LOC105379091
chr5	95865297	95865449	153	*	SRR1642051_peak_43496	116	6.48929	11.61	8.70502	76	Intron (ENST00000503091.1/105379091, intron 2 of 2)	5	95861786	95874519	12734	1	105379091	3511	NA	LOC105379091	uncharacterized LOC105379091
chr5	96115182	96115694	513	*	SRR1642051_peak_43515	107	6.18613	10.7336	7.90949	115	Intron (ENST00000502645.2/101929710, intron 1 of 4)	5	96079138	96079212	75	1	693168	36044	ENSG00000207578	MIR583	microRNA 583
chr5	103569502	103569737	236	*	SRR1642051_peak_43584	121	6.51339	12.1886	9.20461	96	Distal Intergenic	5	103548855	103562790	13936	2	83594	-6712	ENSG00000112874	NUDT12	nudix hydrolase 12
chr5	109743182	109743913	732	*	SRR1642051_peak_43605	131	6.50674	13.106	10.0306	516	Intron (ENST00000261483.5/4124, intron 4 of 21)	5	109689927	109869625	179699	1	4124	53255	ENSG00000112893	MAN2A1	mannosidase alpha class 2A member 1
chr5	110909541	110909789	249	*	SRR1642051_peak_43625	63	5.04475	6.37676	4.03492	210	Distal Intergenic	5	110970951	111008899	37949	2	105379121	99110	NA	LOC105379121	uncharacterized LOC105379121
chr5	115558026	115558309	284	*	SRR1642051_peak_43679	149	6.66327	14.9732	11.7065	127	Distal Intergenic	5	115520908	115544775	23868	2	56929	-13251	ENSG00000145780	FEM1C	fem-1 homolog C
chr5	115796891	115797159	269	*	SRR1642051_peak_43690	102	5.68938	10.2513	7.46931	127	Distal Intergenic	5	115804733	115816659	11927	2	1036	19500	ENSG00000129596	CDO1	cysteine dioxygenase type 1
chr5	124656218	124656392	175	*	SRR1642051_peak_43743	151	7.8345	15.101	11.8148	64	Intron (ENST00000513986.2/57507, intron 3 of 9)	5	124636913	124748807	111895	2	57507	92415	ENSG00000168916	ZNF608	zinc finger protein 608
chr5	126520120	126520278	159	*	SRR1642051_peak_43770	121	7.79831	12.1279	9.16361	74	Distal Intergenic	5	126372477	126509021	136545	2	101927514	-11099	NA	LOC101927514	uncharacterized LOC101927514
chr5	132497921	132498317	397	*	SRR1642051_peak_43853	234	8.74102	23.4986	19.3295	200	Intron (ENST00000638452.2/10111, intron 3 of 26)	5	132440440	132508719	68280	2	3659	10402	ENSG00000125347	IRF1	interferon regulatory factor 1
chr5	132838287	132840750	2464	*	SRR1642051_peak_43869	271	11.9177	27.1824	22.6356	1754	Distal Intergenic	5	132822141	132830659	8519	2	134549	-7628	ENSG00000164403	SHROOM1	shroom family member 1
chr5	134437461	134437605	145	*	SRR1642051_peak_43929	81	5.58789	8.10268	5.56623	52	Exon (ENST00000688811.2/ENST00000688811.2, exon 1 of 1)	5	134429051	134460615	31565	2	102546229	23010	ENSG00000250564	LINC02999	long intergenic non-protein coding RNA 2999
chr5	134439014	134439346	333	*	SRR1642051_peak_43931	152	7.33739	15.2573	11.9432	239	Intron (ENST00000513329.2/ENST00000513329.2, intron 1 of 1)	5	134429051	134460615	31565	2	102546229	21269	ENSG00000250564	LINC02999	long intergenic non-protein coding RNA 2999
chr5	134465226	134465762	537	*	SRR1642051_peak_43932	177	7.98162	17.7993	14.2156	376	Intron (ENST00000513329.2/ENST00000513329.2, intron 1 of 1)	5	134429051	134460615	31565	2	102546229	-4611	ENSG00000250564	LINC02999	long intergenic non-protein coding RNA 2999
chr5	134592680	134592862	183	*	SRR1642051_peak_43956	103	6.47716	10.3081	7.51687	69	Distal Intergenic	5	134648785	134727909	79125	1	10802	-55923	ENSG00000113615	SEC24A	SEC24 homolog A, COPII coat complex component
chr5	134838732	134839012	281	*	SRR1642051_peak_43972	98	5.51505	9.85898	7.13286	118	Intron (ENST00000507053.1/134553, intron 4 of 4)	5	134818916	134859735	40820	1	134553	19816	ENSG00000181904	C5orf24	chromosome 5 open reading frame 24
chr5	135974667	135975023	357	*	SRR1642051_peak_43984	142	7.5306	14.2073	11.02	102	Distal Intergenic	5	135922279	135954983	32705	2	3950	-19684	ENSG00000145826	LECT2	leukocyte cell derived chemotaxin 2
chr5	138504523	138504824	302	*	SRR1642051_peak_44042	76	4.42154	7.66459	5.1668	40	Distal Intergenic	5	138506095	138543236	37142	2	2107	38412	ENSG00000120705	ETF1	eukaryotic translation termination factor 1
chr5	138505094	138505253	160	*	SRR1642051_peak_44043	92	4.88504	9.25272	6.59617	57	Distal Intergenic	5	138506095	138543236	37142	2	2107	37983	ENSG00000120705	ETF1	eukaryotic translation termination factor 1
